pseudoid,weightNet,vacuumed,quantum,quantumUnit,geometry,height,density,massInJar,massInJarTare,massInJarGross,dryWeightNet,dryWeightPercent,totalVaporizationAmount,totalVaporizationVolume,ashWeightNet,amountToAshing,ashConcentration,SrCarrierConcentration,SrCarrierVolume,sievedOrganicWeight,sievedRocksWeight,sievedDryWeight
69365,,0,8949,m^3,g-11,0,1,,,,,,,,,,,,,,,
55056,,0,11932,m^3,g-11,0,1,,,,,,,,,,,,,,,
74606,455,1,0.1886,kg_kp,g-2,26,1.69,188.6,26.6,215.2,446.30000000000007,98.09,,,,,,,,,,
65847,,0,15101,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
55664,,0,15101,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
61354,,0,18614,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
58766,,0,18614,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
59937,,0,11418,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
73307,,0,11418,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
75295,,0,17459,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
75985,,0,17459,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
73242,,0,97182,m^3,g-14,0,1,,,,,,,,,,,,,,,
57462,,0,97017,m^3,g-14,0,1,,,,,,,,,,,,,,,
50025,,0,24911.5,m^3,g-13,0,1,,,,,,,,,,,,,,,
69825,,1,0.1366,kg,g-2,26,1.22,136.6,26.6,163.2,,,,,,,,,,,,
72707,,0,14357.5,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
73159,,0,1610.7,m^3,g-7,0,1,,,,,,,,,,,,,,,
66984,,0,11880.4,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
65411,,0,1014.7,m^3,g-7,0,1,,,,,,,,,,,,,,,
76444,,0,14263.5,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
74343,,0,1339.2,m^3,g-7,0,1,,,,,,,,,,,,,,,
61737,,0,15098.7,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
66099,,0,1553.2,m^3,g-7,0,1,,,,,,,,,,,,,,,
75963,,0,134948.3,m^3,g-14,0,1,20.67,1.36,22.03,,,,,,,,,,,,
59048,533.6,1,0.1673,kg_kp,g-2,26,1.5,167.3,26.6,193.9,511.70000000000005,95.9,,,,,,,,,,
72767,,0,0.03268,kg,g-3,10,2.36,32.68,12.25,44.93,,,,,,,,,,,,
75043,,0,0.03954,kg,g-3,12,2.38,39.54,11.47,51.01,,,,,,,,,,,,
76461,,0,0.03201,kg,g-3,10,2.31,32.01,12.33,44.34,,,,,,,,,,,,
76381,,0,0.02381,kg,g-3,8,2.15,23.81,11.99,35.8,,,,,,,,,,,,
71839,,0,0.01785,kg,g-3,7,1.84,17.85,12.18,30.03,,,,,,,,,,,,
79855,,0,0.014,kg,g-3,3,3.37,14,12.07,26.07,,,,,,,,,,,,
67127,,0,0.05857,kg,g-2,26,0.52,58.57,26.51,85.08,,,,,,,,,,,,
66251,,0,0.05761,kg,g-2,26,0.52,57.61,26.5,84.11,,,,,,,,,,,,
68508,602.6,1,0.2049,kg_kp,g-2,26,1.83,204.9,26.6,231.5,601.9,99.88,,,,,,,,,,
52591,,0,0.02254,m^3,g-3,2,0.3,0.824,11.7236,12.5476,,,22540,,,,,,,,,
68942,,0,3.1058,kg,g-2,10,0.94,40.27,26.6,66.87,,,3105.8,,,,,,,,,
75273,,0,3.1053,kg,g-2,10,1.05,45.17,26.6,71.77,,,3105.3,,,,,,,,,
77341,,0,2.979,kg,g-2,10,1,42.9,26.6,69.5,,,,,,,,,,,,
69462,,0,3.0178,kg,g-2,10,1.06,45.53,26.6,72.13,,,3017.8,,,,,,,,,
65046,446.8,1,0.1871,kg_kp,g-2,26,1.67,187.1,26.6,213.7,424.50000000000006,95.01,,,,,,,,,,
67157,,0,0.53733,kg,g-1,30,0.99,537.33,132.72,670.05,,,,,,,,,,,,
78134,,0,101255.20000000001,m^3,g-14,0,1,,,,,,,,,,,,,,,
50991,,0,24514.9,m^3,g-13,0,1,,,,,,,,,,,,,,,
50526,,0,30448,m^3,g-13,0,1,,,,,,,,,,,,,,,
75487,,0,73419,m^3,g-14,0,1,,,,,,,,,,,,,,,
70720,,0,25430.3,m^3,g-13,0,1,,,,,,,,,,,,,,,
56323,,0,25224.6,m^3,g-13,0,1,,,,,,,,,,,,,,,
50436,489.4,1,0.22,kg_kp,g-2,26,1.97,220,26.6,246.6,488.5,99.82,,,,,,,,,,
63863,,0,1,m^2,g-3,2,0.34,0.939,12.104,13.0434,,,40520,,,,,1,2.5,,,
56530,,0,,,,,,,,,,,,,,,,,,,,
66191,,0,0.05588,kg,g-2,26,0.5,55.88,26.58,82.46,,,,,,,,,,,,
55535,,0,0.05748,kg,g-2,26,0.51,57.48,26.6,84.08,,,,,,,,,,,,
59646,,0,14247.1,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
50874,,0,1626.1,m^3,g-7,0,1,,,,,,,,,,,,,,,
56252,,0,11950.6,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
78706,,0,1070.4,m^3,g-7,0,1,,,,,,,,,,,,,,,
51832,,0,14433.9,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
65247,,0,1476.9,m^3,g-7,0,1,,,,,,,,,,,,,,,
59478,,0,14837.8,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
51379,,0,1399.2,m^3,g-7,0,1,,,,,,,,,,,,,,,
59445,,0,14948,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
62199,,0,14948,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
51659,,0,18180,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
52704,,0,18180,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
58504,,0,139255,m^3,g-14,0,1,17.05,1.42,18.47,,,,,,,,,,,,
52309,,0,2.0241,litra,g-2,8,0.44,15.12,26.61,41.73,,,,2,14.944999999999993,,,,,,,
61388,,0,2.00664,litra,g-2,7,0.5,15.11,26.62,41.73,,,,2,15.060000000000002,,,,,,,
68981,,0,2.00133,litra,g-2,8,0.44,15.01,26.61,41.62,,,,2,14.989999999999952,,,,,,,
50152,,0,1,laaduton,g-3,25,0.16,5.41,12.03,17.44,,,,,,,,,,,,
61440,,0,1,laaduton,g-3,20,0.19,5.15,11.84,16.99,,,,,,,,,,,,
75730,655.2,1,0.1957,kg_kp,g-2,26,1.75,195.7,26.6,222.3,635.0000000000001,96.92,,,,,,,,,,
52275,631.6,1,0.2032,kg_kp,g-2,26,1.82,203.2,26.7,229.9,604.1,95.65,,,,,,,,,,
76477,,0,2.01305,litra,g-2,8,0.45,15.42,26.61,42.03,,,,2,15.310000000000002,,,,,,,
52617,,0,2.01184,litra,g-2,7,0.51,15.29,26.61,41.9,,,,2,15.180000000000007,,,,,,,
75774,672.5,1,0.1921,kg_kp,g-2,26,1.72,192.1,26.6,218.7,639.2,95.05,,,,,,,,,,
52518,,0,2.01027,litra,g-2,8,0.46,15.66,26.61,42.27,,,,2,15.579999999999984,,,,,,,
76736,,0,1.99332,litra,g-2,7,0.5,14.93,26.6,41.53,,,,2,14.979999999999961,,,,,,,
53199,,0,0.55779,kg,g-1,30,1.03,557.79,137.84,695.63,,,,,,,,,,,,
57537,,0,21593,m^3,g-13,0,1,,,,,,,,,,,,,,,
65097,,0,,,,,,,,,,,,,,,,,,,,
72309,,0,,,,,,,,,,,,,,,,,,,,
54529,,0,,,,,,,,,,,,,,,,,,,,
63992,774.8,1,0.2049,kg_kp,g-2,26,1.83,204.9,26.6,231.5,762.4999999999999,98.41,,,,,,,,,,
79534,,0,2.01068,litra,g-2,8,0.44,15.06,26.62,41.68,,,,2,14.970000000000027,,,,,,,
63644,,0,10247.5,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
60144,,0,2.02133,litra,g-2,9,0.39,15.16,26.61,41.77,,,,2,14.980000000000018,,,,,,,
59867,,0,0.5,m^2,g-3,1,0.4,0.555,11.2324,11.7873,,,46460,,,,,10,1.5,,,
68831,,0,,,,,,,,,,,5180,,,,,1,2.5,,,
53043,,0,,,,,,,,,,,,,,,,,,,,
70250,,0,0.5,m^2,g-3,26,0.15,5.39,11.22,16.61,,,,,,,,,,,,
50332,,0,102865.4,m^3,g-14,0,1,,,,,,,,,,,,,,,
51698,,0,102609.4,m^3,g-14,0,1,,,,,,,,,,,,,,,
57621,,0,25559.9,m^3,g-13,0,1,,,,,,,,,,,,,,,
52221,,0,0.26243,kg,g-1,30,0.49,262.43,136.89,399.32,,,,,,,,,,,,
69163,,0,0.01924,m^3,g-2,3,0.61,7.808,26.6349,34.443,,,19240,,,,,,,,,
67891,,0,0.04154,m^3,g-1,30,1.16,625.81,132.82,758.63,,,41540,,,,,,,,,
63855,,0,0.03943,m^3,g-1,30,1.13,611.72,133.08,744.8,,,39430,,,,,,,,,
60462,,0,0.04032,m^3,g-1,30,1.14,614.82,139.66,754.48,,,40320,,,,,,,,,
52596,,0,,,,,,,,,,,,,,,,,,,,
62362,,0,139442.5,m^3,g-14,0,1,18.47,1.37,19.84,,,,,,,,,,,,
73094,,0,,,,,,,,,,,,,,,,,,,,
66929,,0,1,m^2,g-3,2,0.36,0.991,12.2346,13.2256,,,68480,,,,,1,2.5,,,
76451,,0,1,m^2,g-3,2,0.6,1.666,12.5635,14.2294,,,76580,,,,,1,2.5,,,
75157,,0,14095.3,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
58889,,0,1538.4,m^3,g-7,0,1,,,,,,,,,,,,,,,
80204,,0,11867.2,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
51632,,0,993.9,m^3,g-7,0,1,,,,,,,,,,,,,,,
59775,,0,14508.1,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
63157,,0,1379.2,m^3,g-7,0,1,,,,,,,,,,,,,,,
55639,,0,14605.9,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
69495,,0,1399.9,m^3,g-7,0,1,,,,,,,,,,,,,,,
68982,,0,11424,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
55632,,0,11424,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
51951,,0,17136,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
73801,,0,17136,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
70906,,0,0.02292,m^3,g-3,3,0.24,1.014,11.2325,12.2468,,,22920,,,,,,,,,
78225,,0,0.06071,kg_kp,g-2,26,0.54,60.71,26.61,87.32,,,,,,,,,,,,
64454,,0,0.06009,kg,g-2,26,0.54,60.09,26.61,86.7,,,,,,,,,,,,
60916,,0,,,,,,,,,,,3940,,,,,1,2.5,,,
57185,,0,,,,,,,,,,,4360,,,,,1,2.5,,,
53432,,0,,,,,,,,,,,3380,,,,,1,2.5,,,
76288,,0,,,,,,,,,,,2540,,,,,1,2.5,,,
78913,,0,,,,,,,,,,,,,,,,,,,,
79351,,0,24894,m^3,g-13,0,1,,,,,,,,,,,,,,,
54758,,0,20838,m^3,g-13,0,1,,,,,,,,,,,,,,,
77634,,0,109.9,m^3,g-2,21,0.15,,,,,,,,,,,,,,,
51118,,0,125.3,m^3,g-2,21,0.15,,,,,,,,,,,,,,,
64972,,0,307,m^3,g-2,21,0.15,,,,,,,,,,,,,,,
60162,,0,1,m^3,g-2,21,0.16,,,,,,,,,,,,,,,
55744,,0,606,m^3,g-2,5,0.23,,,,,,,,,,,,,,,
78905,,0,0.03397,kg_kp,g-2,18,0.44,33.97,26.8,60.77,,,,,,,,,,,,
54499,,0,0.02335,m^3,g-1,30,1.07,580.52,132.61,713.13,,,23350,,,,,,,,,
77787,,0,0.02178,m^3,g-1,30,1.03,559.23,137.04,696.27,,,21780,,,,,,,,,
52721,,0,0.02342,m^3,g-1,30,1.01,545.4,136.25,681.65,,,23420,,,,,,,,,
72380,,0,0.02274,m^3,g-1,30,1.04,564.37,133.01,697.38,,,22740,,,,,,,,,
61370,,0,99221.2,m^3,g-14,0,1,,,,,,,,,,,,,,,
70308,,0,0.01318,kg_kp,g-3,19,0.5,13.18,11.94,25.12,12.969999999999999,,,,,,,,,,,
56013,,0,0.01479,kg_kp,g-3,18,0.59,14.79,12.28,27.07,14.590000000000003,,,,,,,,,,,
80670,,0,0.01489,kg_kp,g-3,19,0.57,14.89,12.18,27.07,14.680000000000007,,,,,,,,,,,
62496,,0,0.01276,kg_kp,g-3,16,0.58,12.76,12.09,24.85,12.509999999999991,,,,,,,,,,,
51012,,0,0.01958,m^3,g-3,2,0.75,2.073,12.015,14.0876,,,19580,,,,,1,15,,,
79160,,0,,,,,,,,,,,,,,,,,,,,
69962,,0,,,,,,,,,,,,,,,,,,,,
62149,,0,,,,,,,,,,,,,,,,,,,,
50692,,0,,,,,,,,,,,,,,,,,,,,
78579,,0,,,,,,,,,,,,,,,,,,,,
68036,,0,,,,,,,,,,,2140,,,,,1,2.5,,,
54226,,0,,,,,,,,,,,3440,,,,,1,2.5,,,
78566,,0,0.0199,kg,g-2,20,0.23,19.9,27.3,47.2,,,,,,,,,,,,
57288,,0,0.024,kg,g-2,23,0.24,24,27.3,51.3,,,,,,,,,,,,
62287,,0,15139,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
58577,,0,15139,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
56051,,0,18294,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
54640,,0,18294,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
70875,,0,25233.399999999998,m^3,g-13,0,1,,,,,,,,,,,,,,,
55989,,0,24895.46,m^3,g-13,0,1,,,,,,,,,,,,,,,
78863,,0,,,,,,,,,,,3500,,,,,1,2.5,,,
73161,,0,0.51477,kg,g-1,30,0.95,514.77,137.07,651.84,,,,,,,,,,,,
61741,,0,137712.8,m^3,g-14,0,1,18.25,1.39,19.64,,,,,,,,,,,,
52988,,0,13988.4,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
52585,,0,1601.9,m^3,g-7,0,1,,,,,,,,,,,,,,,
53932,,0,11821.5,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
61906,,0,1021,m^3,g-7,0,1,,,,,,,,,,,,,,,
66846,,0,14332.4,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
67909,,0,1401.8,m^3,g-7,0,1,,,,,,,,,,,,,,,
58154,,0,14635,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
67861,,0,1432.1,m^3,g-7,0,1,,,,,,,,,,,,,,,
53330,469.7,1,0.1956,kg_kp,g-2,26,1.75,195.6,26.6,222.2,468.8,99.81,,,,,,,,,,
74471,,0,1,laaduton,g-3,1,1,,,,,,,,,,,,,,,
70356,,0,1,laaduton,g-3,1,1,,,,,,,,,,,,,,,
78151,,0,1,laaduton,g-3,1,1,,,,,,,,,,,,,,,
68389,,0,1,laaduton,g-3,1,1,,,,,,,,,,,,,,,
57380,,0,1,laaduton,g-3,1,1,,,,,,,,,,,,,,,
62550,,0,1,laaduton,g-3,1,1,,,,,,,,,,,,,,,
59740,,0,0.17342,kg_kp,g-2,26,1.55,173.42,26.61,200.03,,,,,,,,,,,,
76323,,0,100537.20000000001,m^3,g-14,0,1,,,,,,,,,,,,,,,
66660,,0,0.53373,kg,g-1,30,1,533.73,137.2,670.93,,,,,,,,,,,,
65570,,0,1,laaduton,g-3,5,1,,,,,,,,,,,,,,,
58032,,0,1,laaduton,g-3,10,0.5,,,,,,,,,,,,,,,
57141,,0,0.52213,kg,g-1,30,0.96,522,136.88,658.88,,,,,,,,,,,,
75238,,0,0.0234,kg_kp,g-1,30,1.04,562.48,135.92,698.4,,,,,,,,,,,,
62688,43.73,0,,,,,,,,,1.8199999999999932,4.16,,,,,,,,,,
68235,,0,0.3577,kg,g-5,27,1.21,357.7,59.7,417.4,,,,,,,,,,,,
72475,220.3,1,0.1655,kg_kp,g-2,26,1.48,165.5,26.6,192.1,214,97.14,,,,,,,,,,
76714,559.3,1,0.0173,kg_kp,g-2,26,0.15,17.3,26.6,43.9,32.30000000000001,5.78,,,,,,,,,,
54890,318.2,1,0.0649,kg_kp,g-2,26,0.58,64.9,26.6,91.5,222.8,70.02,,,,,,,,,,
55548,307.9,1,0.0706,kg_kp,g-2,26,0.63,70.6,26.6,97.2,165.40000000000003,53.72,,,,,,,,,,
63182,345,1,0.1874,kg_kp,g-2,26,1.68,187.4,26.6,214,297.70000000000005,86.29,,,,,,,,,,
68434,91,1,0.0129,kg_kp,g-3,25,0.37,12.9,12.1,25,13.100000000000023,14.4,,,,,,,,,,
71932,1000.4,1,0.0296,kg_kp,g-3,25,0.85,29.6,12.1,41.7,48.900000000000034,4.89,,,,,,,,,,
73527,969,1,0.0277,kg_kp,g-3,25,0.8,27.7,12.1,39.8,54.89999999999998,5.67,,,,,,,,,,
75169,,0,0.02148,m^3,g-3,2,0.46,1.262,11.2574,12.5197,,,21480,,,,,,,,,
54690,,0,11256,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
59129,,0,11256,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
50808,,0,17304,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
57569,,0,17304,m^3,g-3,11,0.8,,,,,,,,,,,,,,,
54728,,0,0.02321,m^3,g-1,30,1.08,581.96,137.12,719.08,,,23210,,,,,,,,,
50664,,0,0.02196,m^3,g-1,30,1.02,550.61,137.69,688.3,,,21960,,,,,,,,,
70030,,0,0.02205,m^3,g-1,30,1.03,556.96,133.69,690.65,,,22050,,,,,,,,,
55888,,0,0.02164,m^3,g-1,30,1.11,602.73,137.75,740.48,,,21640,,,,,,,,,
50060,,0,0.0219,m^3,g-1,30,1.07,580.4,132.63,713.03,,,21900,,,,,,,,,
63468,,0,0.01765,kg_kp,g-3,23,0.55,17.65,11.6,29.25,17.5,,,,,,,,,,,
55543,,0,0.0477,kg_kp,g-2,26,0.43,47.7,26.78,74.48,56.670000000000016,,,,,,,,,,,
68082,,0,0.05235,kg_kp,g-2,26,0.47,52.35,26.78,79.13,54.60000000000002,,,,,,,,,,,
62325,,0,0.06577,kg_kp,g-2,26,0.59,65.77,26.77,92.54,100.85,,,,,,,,,,,
57183,,0,0.04523,kg_kp,g-2,22,0.48,45.23,26.77,72,75.24000000000001,,,,,,,,,,,
79885,,0,0.06373,kg_kp,g-2,26,0.57,63.73,26.78,90.51,76.97,,,,,,,,,,,
55092,,0,0.01963,m^3,g-3,3,0.77,3.217,12.3945,15.6117,,,19630,,,,,1,15,,,
77668,,0,,,,,,,,,,,,,,,,,,,,
50350,,0,15440.1,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
74757,475.4,0,0.0866,kg_kp,g-2,26,0.77,86.6,26.7,113.3,129.39999999999986,27.22,,,,,,,,,,
54946,,0,102949,m^3,g-14,0,1,,,,,,,,,,,,,,,
57720,,0,25288,m^3,g-13,0,1,,,,,,,,,,,,,,,
66503,,0,0.02168,m^3,g-1,30,1.04,564.04,132.53,696.57,,,21680,,,,,10,1.5,,,
72927,,0,0.0218,m^3,g-1,30,1.05,566.12,138.64,704.76,,,21800,,,,,10,1,,,
53419,,0,0.0266,m^3,g-1,30,1.11,599.17,132.66,731.83,,,26600,,,,,,,,,
59935,,0,0.0266,m^3,g-1,30,1.14,618.63,135.93,754.56,,,26600,,,,,,,,,
58601,,0,0.025,m^3,g-1,30,1.09,591,137.94,728.94,,,25000,,,,,,,,,
63195,,0,0.02186,m^3,g-1,30,1.09,591.96,136.34,728.3,,,21860,,,,,,,,,
59372,,0,0.02142,m^3,g-1,30,1.1,593.94,133.25,727.19,,,21420,,,,,,,,,
57219,,0,0.02198,m^3,g-1,30,1.21,654.14,137.53,791.67,,,21980,,,,,,,,,
58125,,0,0.02125,m^3,g-1,30,1.1,596.01,135.75,731.76,,,21250,,,,,10,0.5,,,
68964,,0,0.02185,m^3,g-1,30,1.15,620.73,132.5,753.23,,,21850,,,,,,,,,
58793,,0,0.02704,m^3,g-1,30,1.17,633.8,136.82,770.62,,,27040,,,,,,,,,
67915,,0,0.02684,m^3,g-1,30,1.24,670.26,132.59,802.85,,,26840,,,,,,,,,
51587,,0,,,,,,,,,,,,,,,,,,,,
65849,,0,,,,,,,,,,,,,,,,,,,,
63237,,0,,,,,,,,,,,,,,,,,,,,
68317,,0,,,,,,,,,,,,,,,,,,,,
71221,,0,,,,,,,,,,,,,,,,,,,,
70207,,0,,,,,,,,,,,,,,,,,,,,
56686,,0,0.01835,kg_kp,g-2,8,0.53,18.35,26.77,45.12,17.95,,,,,,,,,,,
53722,,0,0.03418,kg_kp,g-2,12,0.66,34.18,26.77,60.95,33.8,,,,,,,,,,,
79193,,0,0.0433,kg_kp,g-2,14,0.72,43.3,26.77,70.07,42.81999999999999,,,,,,,,,,,
62019,,0,0.04919,kg_kp,g-2,10,1.14,49.19,26.77,75.96,49.010000000000005,,,,,,,,,,,
52942,,0,0.05344,kg_kp,g-2,15,0.83,53.44,26.77,80.21,53.099999999999994,,,,,,,,,,,
59496,,0,0.06783,kg_kp,g-2,18,0.88,67.83,26.78,94.61,67.31,,,,,,,,,,,
57864,,0,0.06445,kg_kp,g-2,18,0.83,64.45,26.78,91.23,64.02,,,,,,,,,,,
61015,,0,0.06896,kg_kp,g-2,18,0.89,68.96,26.78,95.74,68.51,,,,,,,,,,,
50425,,0,0.06009,kg_kp,g-2,17,0.82,60.09,26.76,86.85,59.719999999999985,,,,,,,,,,,
50010,,0,0.06596,kg_kp,g-2,17,0.9,65.96,26.76,92.72,65.53,,,,,,,,,,,
79456,,0,0.06109,kg_kp,g-2,16,0.89,61.09,26.78,87.87,60.82000000000001,,,,,,,,,,,
74459,,0,0.01517,kg_kp,g-2,5,0.71,15.17,26.77,41.94,15.060000000000006,,,,,,,,,,,
53198,,0,0.04165,kg_kp,g-2,12,0.81,41.65,26.77,68.42,41.34,,,,,,,,,,,
54060,,0,0.04805,kg_kp,g-2,14,0.8,48.05,26.77,74.82,47.69000000000001,,,,,,,,,,,
60426,,0,14171.7,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
70101,,0,1532.1,m^3,g-7,0,1,,,,,,,,,,,,,,,
57721,,0,11722.8,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
59116,,0,1008,m^3,g-7,0,1,,,,,,,,,,,,,,,
72297,,0,14268.6,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
72631,,0,1425.1,m^3,g-7,0,1,,,,,,,,,,,,,,,
65355,,0,14365.6,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
59387,,0,1532.4,m^3,g-7,0,1,,,,,,,,,,,,,,,
74863,,0,101175,m^3,g-14,0,1,,,,,,,,,,,,,,,
66310,682.7,1,0.2029,kg_kp,g-2,26,1.81,202.9,26.6,229.5,578.2,84.69,,,,,,,,,,
57038,,0,0.06199,kg,g-2,26,0.55,61.99,26.61,88.6,,,,,,,,,,,,
66977,,0,0.06091,kg,g-2,26,0.54,60.91,26.61,87.52,,,,,,,,,,,,
52204,,0,24738,m^3,g-13,0,1,,,,,,,,,,,,,,,
71766,,0,29928,m^3,g-13,0,1,,,,,,,,,,,,,,,
62413,,0,23609,m^3,g-8,9,0.15,,,,,,,,,,,,,,,
68405,573.1,1,0.1849,kg_kp,g-2,26,1.65,184.9,26.6,211.5,572.9000000000001,99.97,,,,,,,,,,
58157,,0,1.2,litra,g-3,11,0.49,7.44,11.77,19.21,,,1188.83,,7.310000000000002,95.25,7.67,,,,,
80341,1556.06,0,1.55665,kg_tp,g-2,8,0.52,18.02,26.72,44.74,358.8600000000001,23.06,,,18.02000000000001,358.86,5.02,,,,,
52175,1460.9,0,1.46752,kg_tp,g-2,7,0.48,14.41,26.71,41.12,311.0999999999999,21.3,,,14.329999999999984,311.099,4.61,,,,,
67828,,0,0.0181,kg,g-2,2,2.1,18.1,55.4,73.5,,,,,,,,,,,,
77508,,0,0.0181,kg,g-2,2,2.1,18.1,44.7,62.8,,,,,,,,,,,,
72747,,0,0.0181,kg,g-2,2,2.1,18.1,54.4,72.5,,,,,,,,,,,,
52251,,0,0.53207,kg,g-1,30,0.98,532.07,137.31,669.38,,,,,,,,,,,,
50575,,0,1,laaduton,g-3,25,0.24,8.43,12.03,20.46,,,,,,,,,,,,
65359,347.3,1,0.1413,kg_kp,g-2,26,1.26,141.3,26.6,167.9,269.09999999999997,77.48,,,,,,,,,,
63954,606.8,1,0.1782,kg_kp,g-2,26,1.59,178.2,26.6,204.8,589.9000000000001,97.21,,,,,,,,,,
53134,,0,0.35399,kg_kp,g-1,30,0.65,353.99,136.32,490.31,,,,,,,,,,,,
70007,,0,0.30473,kg_kp,g-1,30,0.56,304.73,135.65,440.38,,,,,,,,,,,,
79071,2000,0,0.08881,kg_kp,g-2,26,0.79,88.814,26.801,115.615,,,,,,,,,,,,
74028,2000,0,0.34096,kg_kp,g-1,30,0.63,340.959,132.791,473.75,,,,,,,,,,,,
52105,2000,0,0.08694,kg_kp,g-2,26,0.78,86.944,26.833,113.777,,,,,,,,,,,,
50050,,0,0.02428,kg_kp,g-3,25,0.7,24.28,11.21,35.49,30.430000000000007,,,,,,,,,,,
74542,,0,0.02254,m^3,g-1,30,1.08,582.59,135.52,718.11,,,22540,,,,,,,,,
80434,979,0,0.51211,kg_tp,g-2,26,0.96,107.236,26.77,134.006,205,20.94,,,,,,,,,,
75284,,0,24091,m^3,g-13,0,1,,,,,,,,,,,,,,,
63578,,0,130817,m^3,g-14,0,1,,,,,,,,,,,,,,,
72571,,0,98155,m^3,g-14,0,1,,,,,,,,,,,,,,,
60534,,0,92695,m^3,g-14,0,1,,,,,,,,,,,,,,,
65696,,0,27765,m^3,g-8,9,0.15,,,,,,,,,,,,,,,
66438,,0,14065.8,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
54317,,0,1505,m^3,g-7,0,1,,,,,,,,,,,,,,,
52878,,0,11544.1,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
51389,,0,994.8,m^3,g-7,0,1,,,,,,,,,,,,,,,
79266,,0,14174.6,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
69248,,0,1299,m^3,g-7,0,1,,,,,,,,,,,,,,,
58167,,0,14178.1,m^3,g-3,3,0.7,,,,,,,,,,,,,,,
63951,,0,1465.6,m^3,g-7,0,1,,,,,,,,,,,,,,,
64492,,0,0.1016,kg_kp,g-2,18,1.31,101.6,26.6,128.2,,,,,,,,,,,,
50014,,0,0.15,kg_kp,g-2,26,1.34,150,26.6,176.6,,,,,,,,,,,,
68012,,0,1,laaduton,g-2,0,1,0.8,26.6,27.4,,,,,,,,,,,,
78425,,0,1,laaduton,g-2,0,1,0.8,26.6,27.4,,,,,,,,,,,,
76701,,0,,,,,,,,,,,,,,,,,,,,
67522,,0,1,laaduton,g-2,0,1,0.8,26.6,27.4,,,,,,,,,,,,
57508,,0,1,laaduton,g-2,0,1,0.8,26.6,27.4,,,,,,,,,,,,
65654,,0,0.0888,litra,g-2,20,1.03,88.801,26.6269,115.4278,,,,,,,,,,,,
75209,,0,0.0869,litra,g-2,20,1.01,86.898,26.6159,113.5141,,,,,,,,,,,,
62398,,0,0.06256,kg,g-2,26,0.56,62.56,26.51,89.07,,,,,,,,,,,,
59032,,0,0.05943,kg,g-2,26,0.53,59.43,26.5,85.93,,,,,,,,,,,,
57918,,0,0.02468,m^3,g-3,1,1.21,1.677,12.1395,13.8164,,,16680,,,,,1,7.5,,,
62636,,0,0.03218,m^3,g-1,30,1.14,619.44,132.52,751.96,,,32180,,,,,,,,,
58506,,0,,,,,,,,,,,,,,,,,,,,
55438,,0,1,m^2,g-3,1,0.5,0.691,12.2076,12.8985,,,3940,,,,,1,2.5,,,
